DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
15-Feb-16,SCOM,Safaricom Plc,23.5,33.5,15.7,15.95,15.75,15.8,-0.05,0.32%,"491,400",-
16-Feb-16,SCOM,Safaricom Plc,23.5,33.5,15.5,15.85,15.7,15.75,-0.05,0.32%,"10,656,800",-
17-Feb-16,SCOM,Safaricom Plc,23.5,33.5,15.5,15.65,15.55,15.7,-0.15,0.96%,"4,394,300",-
18-Feb-16,SCOM,Safaricom Plc,23.5,33.5,15.5,15.85,15.6,15.55,0.05,0.32%,"16,442,800",-
19-Feb-16,SCOM,Safaricom Plc,23.5,33.5,15.6,16,15.85,15.6,0.25,1.60%,"349,100",-
22-Feb-16,SCOM,Safaricom Plc,23.5,33.5,15.6,15.9,15.7,15.85,-0.15,0.95%,"492,300",-
23-Feb-16,SCOM,Safaricom Plc,23.5,33.5,15.65,16,15.95,15.7,0.25,1.59%,"1,552,200",-
24-Feb-16,SCOM,Safaricom Plc,23.5,33.5,15.75,16.15,16,15.95,0.05,0.31%,"9,875,200",-
25-Feb-16,SCOM,Safaricom Plc,23.5,33.5,16,16.2,16,16,-,-,"2,715,800",-
26-Feb-16,SCOM,Safaricom Plc,23.5,33.5,16,16.45,16.1,16,0.1,0.63%,"1,510,400",-
29-Feb-16,SCOM,Safaricom Plc,23.5,33.5,16.05,16.5,16.2,16.1,0.1,0.62%,"1,834,100",-
01-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.1,16.3,16.15,16.2,-0.05,0.31%,"4,318,000",-
02-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.15,16.65,16.55,16.15,0.4,2.48%,"12,237,200",-
03-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.2,17.25,16.9,16.55,0.35,2.11%,"26,787,700",-
04-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.3,17.05,16.95,16.9,0.05,0.30%,"4,949,400",-
07-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.2,17.05,17,16.95,0.05,0.29%,"13,544,500",-
08-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.4,16.7,16.5,17,-0.5,2.94%,"14,868,600",-
09-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.35,16.5,16.45,16.5,-0.05,0.30%,"5,775,400",-
10-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.15,16.45,16.25,16.45,-0.2,1.22%,"14,684,200",-
11-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.2,16.4,16.3,16.25,0.05,0.31%,"10,029,700",-
14-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.3,16.55,16.45,16.3,0.15,0.92%,"12,455,600",-
15-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.3,16.5,16.35,16.45,-0.1,0.61%,"8,400,000",-
16-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.3,16.6,16.4,16.35,0.05,0.31%,"15,038,700",-
17-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.3,16.6,16.45,16.4,0.05,0.30%,"22,243,800",-
18-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.4,16.6,16.5,16.45,0.05,0.30%,"12,994,100",-
21-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.3,16.5,16.45,16.5,-0.05,0.30%,"8,253,200",-
22-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.4,17,16.75,16.45,0.3,1.82%,"16,109,900",-
23-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.65,17,16.85,16.75,0.1,0.60%,"5,344,800",-
24-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.75,17,16.9,16.85,0.05,0.30%,"7,877,100",-
29-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.7,16.9,16.8,16.9,-0.1,0.59%,"5,456,600",-
30-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.7,16.85,16.7,16.8,-0.1,0.60%,"6,557,900",-
31-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.6,17,16.9,16.7,0.2,1.20%,"6,770,000",-
01-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.7,17,16.85,16.9,-0.05,0.30%,"6,052,700",-
04-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.7,16.9,16.8,16.85,-0.05,0.30%,"3,353,500",-
05-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.75,16.8,16.75,16.8,-0.05,0.30%,"18,096,600",-
06-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.75,16.9,16.75,16.75,-,-,"2,605,400",-
07-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.75,16.8,16.75,16.75,-,-,"4,110,600",-
08-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.7,16.8,16.75,16.75,-,-,"7,684,400",-
11-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.65,16.8,16.7,16.75,-0.05,0.30%,"1,693,900",-
12-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.65,16.75,16.7,16.7,-,-,"1,586,500",-
13-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.7,16.8,16.7,16.7,-,-,"4,066,600",-
14-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.75,17.1,16.95,16.7,0.25,1.50%,"3,632,100",-
15-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.8,17.3,17.1,16.95,0.15,0.88%,"10,770,600",-
18-Apr-16,SCOM,Safaricom Plc,23.5,33.5,17.1,17.3,17.15,17.1,0.05,0.29%,"12,911,100",-
19-Apr-16,SCOM,Safaricom Plc,23.5,33.5,17.2,17.35,17.3,17.15,0.15,0.87%,"21,152,700",-
20-Apr-16,SCOM,Safaricom Plc,23.5,33.5,17.25,17.85,17.45,17.3,0.15,0.87%,"5,160,900",-
21-Apr-16,SCOM,Safaricom Plc,23.5,33.5,17.25,17.85,17.4,17.45,-0.05,0.29%,"8,764,400",-
22-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.9,17.4,17.1,17.4,-0.3,1.72%,"12,299,000",-
25-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.85,17,16.95,17.1,-0.15,0.88%,"1,060,100",-
26-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.85,17,16.9,16.95,-0.05,0.29%,"10,654,300",-
27-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.85,17.1,16.95,16.9,0.05,0.30%,"8,110,000",-
28-Apr-16,SCOM,Safaricom Plc,23.5,33.5,16.9,17.15,17.1,16.95,0.15,0.88%,"9,968,300",-
29-Apr-16,SCOM,Safaricom Plc,23.5,33.5,17,17.15,17.1,17.1,-,-,"6,725,500",-
03-May-16,SCOM,Safaricom Plc,23.5,33.5,16.9,17.1,16.95,17.1,-0.15,0.88%,"2,308,700",-
04-May-16,SCOM,Safaricom Plc,23.5,33.5,16.8,17,16.9,16.95,-0.05,0.29%,"8,721,500",-
05-May-16,SCOM,Safaricom Plc,23.5,33.5,16.8,17,16.9,16.9,-,-,"11,777,600",-
06-May-16,SCOM,Safaricom Plc,23.5,33.5,16.75,17.1,16.9,16.9,-,-,"1,403,700",-
09-May-16,SCOM,Safaricom Plc,23.5,33.5,16.6,16.95,16.9,16.9,-,-,"7,534,800",-
10-May-16,SCOM,Safaricom Plc,23.5,33.5,16.9,17,16.95,16.9,0.05,0.30%,"2,341,900",-
11-May-16,SCOM,Safaricom Plc,23.5,33.5,17,17.2,17.1,16.95,0.15,0.88%,"4,498,200",-
12-May-16,SCOM,Safaricom Plc,23.5,33.5,17.1,17.45,17.25,17.1,0.15,0.88%,"1,176,200",-
13-May-16,SCOM,Safaricom Plc,23.5,33.5,17.25,17.45,17.3,17.25,0.05,0.29%,"746,600",-
16-May-16,SCOM,Safaricom Plc,23.5,33.5,17.3,17.4,17.35,17.3,0.05,0.29%,"3,338,600",-
17-May-16,SCOM,Safaricom Plc,23.5,33.5,17,17.35,17.15,17.35,-0.2,1.15%,"4,514,800",-
18-May-16,SCOM,Safaricom Plc,23.5,33.5,17.05,17.3,17.15,17.15,-,-,"1,536,700",-
19-May-16,SCOM,Safaricom Plc,23.5,33.5,17.25,17.4,17.3,17.15,0.15,0.87%,"6,973,300",-
20-May-16,SCOM,Safaricom Plc,23.5,33.5,17.15,17.4,17.35,17.3,0.05,0.29%,"5,033,500",-
23-May-16,SCOM,Safaricom Plc,23.5,33.5,17.1,17.3,17.2,17.35,-0.15,0.86%,"2,242,100",-
24-May-16,SCOM,Safaricom Plc,23.5,33.5,17.1,17.45,17.3,17.2,0.1,0.58%,"6,277,400",-
25-May-16,SCOM,Safaricom Plc,23.5,33.5,17.15,17.45,17.25,17.3,-0.05,0.29%,"6,919,400",-
26-May-16,SCOM,Safaricom Plc,23.5,33.5,17,17.3,17.2,17.25,-0.05,0.29%,"3,477,400",-
27-May-16,SCOM,Safaricom Plc,23.5,33.5,17.05,17.25,17.1,17.2,-0.1,0.58%,"3,920,200",-
30-May-16,SCOM,Safaricom Plc,23.5,33.5,17.05,17.2,17.05,17.1,-0.05,0.29%,"2,567,200",-
31-May-16,SCOM,Safaricom Plc,23.5,33.5,16.9,17.1,17,17.05,-0.05,0.29%,"5,747,900",-
02-Jun-16,SCOM,Safaricom Plc,23.5,33.5,16.9,17.1,17,17,-,-,"10,125,400",-
03-Jun-16,SCOM,Safaricom Plc,23.5,33.5,16.9,17,16.95,17,-0.05,0.29%,"4,228,500",-
06-Jun-16,SCOM,Safaricom Plc,23.5,33.5,16.9,17.25,17.15,16.95,0.2,1.18%,"11,409,500",-
07-Jun-16,SCOM,Safaricom Plc,23.5,33.5,17.2,17.6,17.45,17.15,0.3,1.75%,"9,490,500",-
08-Jun-16,SCOM,Safaricom Plc,23.5,33.5,17.3,18.05,17.9,17.45,0.45,2.58%,"17,668,100",-
09-Jun-16,SCOM,Safaricom Plc,23.5,33.5,17.9,18.4,18.25,17.9,0.35,1.96%,"21,015,000",-
10-Jun-16,SCOM,Safaricom Plc,23.5,33.5,18.1,18.35,18.25,18.25,-,-,"6,693,800",-
13-Jun-16,SCOM,Safaricom Plc,23.5,33.5,18,18.3,18.15,18.25,-0.1,0.55%,"2,139,100",-
14-Jun-16,SCOM,Safaricom Plc,23.5,33.5,18,18.25,18.1,18.15,-0.05,0.28%,"2,087,000",-
15-Jun-16,SCOM,Safaricom Plc,23.5,33.5,18.05,18.35,18.3,18.1,0.2,1.10%,"9,438,300",-
16-Jun-16,SCOM,Safaricom Plc,23.5,33.5,18.2,19,18.6,18.3,0.3,1.64%,"32,593,100",-
17-Jun-16,SCOM,Safaricom Plc,23.5,33.5,18.1,18.8,18.7,18.6,0.1,0.54%,"10,897,100",-
20-Jun-16,SCOM,Safaricom Plc,23.5,33.5,18.3,18.9,18.7,18.7,-,-,"20,036,400",-
21-Jun-16,SCOM,Safaricom Plc,23.5,33.5,18.3,18.75,18.4,18.7,-0.3,1.60%,"8,110,700",-
22-Jun-16,SCOM,Safaricom Plc,23.5,33.5,17.65,18.35,18,18.4,-0.4,2.17%,"9,016,900",-
23-Jun-16,SCOM,Safaricom Plc,23.5,33.5,17.6,18.4,17.9,18,-0.1,0.56%,"22,607,700",-
24-Jun-16,SCOM,Safaricom Plc,23.5,33.5,17.25,17.85,17.45,17.9,-0.45,2.51%,"2,587,300",-
27-Jun-16,SCOM,Safaricom Plc,23.5,33.5,17.15,17.85,17.3,17.45,-0.15,0.86%,"4,856,500",-
28-Jun-16,SCOM,Safaricom Plc,23.5,33.5,17,17.45,17.1,17.3,-0.2,1.16%,"9,092,000",-
29-Jun-16,SCOM,Safaricom Plc,23.5,33.5,16.9,17.7,17.1,17.1,-,-,"6,827,900",-
30-Jun-16,SCOM,Safaricom Plc,23.5,33.5,17.5,18,17.75,17.1,0.65,3.80%,"20,741,400",-
01-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.5,17.6,17.55,17.75,-0.2,1.13%,"20,360,400",-
04-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.25,17.55,17.45,17.55,-0.1,0.57%,"6,498,100",-
05-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.3,17.5,17.3,17.45,-0.15,0.86%,"4,189,800",-
06-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.15,17.6,17.55,17.3,0.25,1.45%,"9,339,600",-
08-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.35,17.75,17.55,17.55,-,-,"8,552,700",-
11-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.3,17.75,17.45,17.55,-0.1,0.57%,"14,813,400",-
12-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.05,17.5,17.25,17.45,-0.2,1.15%,"7,789,200",-
13-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.2,17.4,17.3,17.25,0.05,0.29%,"2,749,800",-
14-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.35,17.5,17.35,17.3,0.05,0.29%,"13,523,900",-
15-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.3,17.4,17.3,17.35,-0.05,0.29%,"9,025,600",-
18-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.1,17.35,17.25,17.3,-0.05,0.29%,"1,651,500",-
19-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.25,17.95,17.65,17.25,0.4,2.32%,"31,495,000",-
20-Jul-16,SCOM,Safaricom Plc,23.5,33.5,17.6,18.3,18,17.65,0.35,1.98%,"24,873,100",-
21-Jul-16,SCOM,Safaricom Plc,23.5,33.5,18,18.2,18.1,18,0.1,0.56%,"21,423,200",-
22-Jul-16,SCOM,Safaricom Plc,23.5,33.5,18,18.1,18,18.1,-0.1,0.55%,"4,732,500",-
25-Jul-16,SCOM,Safaricom Plc,23.5,33.5,18,18.3,18.1,18,0.1,0.56%,"8,331,800",-
26-Jul-16,SCOM,Safaricom Plc,23.5,33.5,18.4,19.2,18.85,18.1,0.75,4.14%,"19,375,800",-
27-Jul-16,SCOM,Safaricom Plc,23.5,33.5,18.55,19,18.85,18.85,-,-,"4,915,600",-
28-Jul-16,SCOM,Safaricom Plc,23.5,33.5,18.8,19.05,18.9,18.85,0.05,0.27%,"8,619,300",-
29-Jul-16,SCOM,Safaricom Plc,23.5,33.5,18.9,19.2,19.05,18.9,0.15,0.79%,"2,835,700",-
01-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19,19.55,19.4,19.05,0.35,1.84%,"17,379,100",-
02-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19.5,21,20,19.4,0.6,3.09%,"19,785,400",-
03-Aug-16,SCOM,Safaricom Plc,23.5,33.5,20.25,20.75,20.25,20,0.25,1.25%,"13,094,300",-
04-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19.4,20.25,19.65,20.25,-0.6,2.96%,"3,087,500",-
05-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19.5,20,19.8,19.65,0.15,0.76%,"11,536,100",-
08-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19.55,19.8,19.7,19.8,-0.1,0.51%,"9,868,500",-
09-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19.65,20,19.75,19.7,0.05,0.25%,"5,322,500",-
10-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19.8,20,19.85,19.75,0.1,0.51%,"4,459,000",-
11-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19.75,20,19.9,19.85,0.05,0.25%,"3,253,300",-
12-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19.9,20.25,20,19.9,0.1,0.50%,"1,462,800",-
15-Aug-16,SCOM,Safaricom Plc,23.5,33.5,20,20.5,20.25,20,0.25,1.25%,"1,392,800",-
16-Aug-16,SCOM,Safaricom Plc,23.5,33.5,20.25,21.5,21,20.25,0.75,3.70%,"6,350,000",-
17-Aug-16,SCOM,Safaricom Plc,23.5,33.5,21,21.75,21.25,21,0.25,1.19%,"8,687,200",-
18-Aug-16,SCOM,Safaricom Plc,23.5,33.5,21,21.5,21.25,21.25,-,-,"19,517,400",-
19-Aug-16,SCOM,Safaricom Plc,23.5,33.5,20.5,21.5,21,21.25,-0.25,1.18%,"41,411,500",-
22-Aug-16,SCOM,Safaricom Plc,23.5,33.5,20.5,21.25,20.75,21,-0.25,1.19%,"2,266,300",-
23-Aug-16,SCOM,Safaricom Plc,23.5,33.5,20.75,21.5,21.25,20.75,0.5,2.41%,"2,811,400",-
24-Aug-16,SCOM,Safaricom Plc,23.5,33.5,21,21.75,21.25,21.25,-,-,"22,572,400",-
25-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19.15,21.5,20,21.25,-1.25,5.88%,"26,239,200",-
26-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19.5,19.85,19.65,20,-0.35,1.75%,"9,082,500",-
29-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19.75,20.25,19.95,19.65,0.3,1.53%,"46,320,000",-
30-Aug-16,SCOM,Safaricom Plc,23.5,33.5,19.8,20.25,19.95,19.95,-,-,"12,406,600",-
31-Aug-16,SCOM,Safaricom Plc,23.5,33.5,20,20.5,20,19.95,0.05,0.25%,"12,203,800",-
01-Sep-16,SCOM,Safaricom Plc,23.5,33.5,19.9,20.5,20,20,-,-,"58,728,100",-
02-Sep-16,SCOM,Safaricom Plc,23.5,33.5,19.85,20.25,19.95,20,-0.05,0.25%,"5,901,000",-
05-Sep-16,SCOM,Safaricom Plc,23.5,33.5,18,19,18.4,19.95,-1.55,7.77%,"5,363,200",-
06-Sep-16,SCOM,Safaricom Plc,23.5,33.5,18.5,19,18.8,18.4,0.4,2.17%,"4,872,600",-
07-Sep-16,SCOM,Safaricom Plc,23.5,33.5,18.8,19.1,19,18.8,0.2,1.06%,"57,665,600",-
08-Sep-16,SCOM,Safaricom Plc,23.5,33.5,18.9,19.05,19,19,-,-,"6,426,900",-
09-Sep-16,SCOM,Safaricom Plc,23.5,33.5,18.95,19.5,19,19,-,-,"3,635,000",-
13-Sep-16,SCOM,Safaricom Plc,23.5,33.5,18.65,19.3,18.95,19,-0.05,0.26%,"8,092,300",-
14-Sep-16,SCOM,Safaricom Plc,23.5,33.5,18.7,19,18.9,18.95,-0.05,0.26%,"6,342,900",-
15-Sep-16,SCOM,Safaricom Plc,23.5,33.5,18.75,19,18.9,18.9,-,-,"1,710,400",-
16-Sep-16,SCOM,Safaricom Plc,23.5,33.5,18.75,19,18.9,18.9,-,-,"2,716,900",-
19-Sep-16,SCOM,Safaricom Plc,23.5,33.5,18.9,19.2,19,18.9,0.1,0.53%,"2,168,600",-
20-Sep-16,SCOM,Safaricom Plc,23.5,33.5,19.05,19.3,19.15,19,0.15,0.79%,"5,385,600",-
21-Sep-16,SCOM,Safaricom Plc,23.5,33.5,19,19.4,19.3,19.15,0.15,0.78%,"10,812,700",-
22-Sep-16,SCOM,Safaricom Plc,23.5,33.5,19,19.5,19.4,19.3,0.1,0.52%,"106,196,600",-
23-Sep-16,SCOM,Safaricom Plc,23.5,33.5,19.2,19.55,19.4,19.4,-,-,"1,496,800",-
26-Sep-16,SCOM,Safaricom Plc,23.5,33.5,19.2,19.7,19.5,19.4,0.1,0.52%,"1,123,600",-
27-Sep-16,SCOM,Safaricom Plc,23.5,33.5,19.55,19.8,19.65,19.5,0.15,0.77%,"53,639,800",-
28-Sep-16,SCOM,Safaricom Plc,23.5,33.5,19.2,20,19.95,19.65,0.3,1.53%,"7,414,100",-
29-Sep-16,SCOM,Safaricom Plc,23.5,33.5,19.2,19.95,19.85,19.95,-0.1,0.50%,"939,800",-
30-Sep-16,SCOM,Safaricom Plc,23.5,33.5,19.7,20,19.95,19.85,0.1,0.50%,"16,347,900",-
03-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.7,20.5,20,19.95,0.05,0.25%,"7,976,500",-
04-Oct-16,SCOM,Safaricom Plc,23.5,33.5,20,20.25,20,20,-,-,"8,617,100",-
05-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.95,20.25,20,20,-,-,"4,781,300",-
06-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.9,20.25,19.95,20,-0.05,0.25%,"3,648,800",-
07-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.95,20.5,20,19.95,0.05,0.25%,"3,906,500",-
10-Oct-16,SCOM,Safaricom Plc,23.5,33.5,20,20.5,20.25,20,0.25,1.25%,"37,949,900",-
11-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.95,20.75,20,20.25,-0.25,1.23%,"9,580,200",-
12-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.5,20,19.9,20,-0.1,0.50%,"3,603,000",-
13-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.75,20.25,19.9,19.9,-,-,"6,404,000",-
14-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.85,20.25,19.95,19.9,0.05,0.25%,"495,000",-
17-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.8,20,19.85,19.95,-0.1,0.50%,"3,695,300",-
18-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.7,19.85,19.75,19.85,-0.1,0.50%,"909,500",-
19-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.55,19.8,19.7,19.75,-0.05,0.25%,"1,854,300",-
21-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.65,19.85,19.7,19.7,-,-,"17,658,500",-
24-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.7,20.25,20,19.7,0.3,1.52%,"4,937,900",-
25-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.8,20.25,20,20,-,-,"1,567,600",-
26-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.95,20.25,19.95,20,-0.05,0.25%,"8,903,900",-
27-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.9,20,19.95,19.95,-,-,"6,139,900",-
28-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.8,20,19.9,19.95,-0.05,0.25%,"628,500",-
31-Oct-16,SCOM,Safaricom Plc,23.5,33.5,19.75,19.95,19.8,19.9,-0.1,0.50%,"4,518,400",-
01-Nov-16,SCOM,Safaricom Plc,23.5,33.5,19.75,21.25,20.25,19.8,0.45,2.27%,"4,060,100",-
02-Nov-16,SCOM,Safaricom Plc,23.5,33.5,20,21,20.75,20.25,0.5,2.47%,"4,073,100",-
04-Nov-16,SCOM,Safaricom Plc,23.5,33.5,20.75,21.75,21.25,20.75,0.5,2.41%,"18,369,800",-
07-Nov-16,SCOM,Safaricom Plc,23.5,33.5,21,21.5,21,21.25,-0.25,1.18%,"5,744,000",-
08-Nov-16,SCOM,Safaricom Plc,23.5,33.5,20.5,21,20.75,21,-0.25,1.19%,"16,019,400",-
09-Nov-16,SCOM,Safaricom Plc,23.5,33.5,19.65,20.75,20.25,20.75,-0.5,2.41%,"7,082,100",-
10-Nov-16,SCOM,Safaricom Plc,23.5,33.5,20.25,21,20.75,20.25,0.5,2.47%,"3,933,300",-
11-Nov-16,SCOM,Safaricom Plc,23.5,33.5,20.5,21,20.75,20.75,-,-,"8,728,800",-
14-Nov-16,SCOM,Safaricom Plc,23.5,33.5,20.25,21,20.25,20.75,-0.5,2.41%,"3,327,800",-
15-Nov-16,SCOM,Safaricom Plc,23.5,33.5,20,20.75,20.25,20.25,-,-,"3,405,100",-
16-Nov-16,SCOM,Safaricom Plc,23.5,33.5,20,21,20.5,20.25,0.25,1.23%,"4,934,100",-
17-Nov-16,SCOM,Safaricom Plc,23.5,33.5,20.25,21.5,20.5,20.5,-,-,"8,050,500",-
18-Nov-16,SCOM,Safaricom Plc,23.5,33.5,20,20.75,20,20.5,-0.5,2.44%,"2,022,200",-
21-Nov-16,SCOM,Safaricom Plc,23.5,33.5,19.9,20.25,19.95,20,-0.05,0.25%,"10,284,100",-
22-Nov-16,SCOM,Safaricom Plc,23.5,33.5,19.95,20.25,19.95,19.95,-,-,"12,827,400",-
23-Nov-16,SCOM,Safaricom Plc,23.5,33.5,19.95,20.25,20,19.95,0.05,0.25%,"12,872,700",-
