DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
16-Feb-15,SCOM,Safaricom Plc,23.5,33.5,14.8,14.95,14.85,14.85,-,-,"1,322,200",-
17-Feb-15,SCOM,Safaricom Plc,23.5,33.5,14.8,14.9,14.8,14.85,-0.05,0.34%,"3,230,000",-
18-Feb-15,SCOM,Safaricom Plc,23.5,33.5,14.85,15.1,14.95,14.8,0.15,1.01%,"6,539,400",-
19-Feb-15,SCOM,Safaricom Plc,23.5,33.5,15,15.3,15.15,14.95,0.2,1.34%,"3,817,200",-
20-Feb-15,SCOM,Safaricom Plc,23.5,33.5,15.15,15.5,15.3,15.15,0.15,0.99%,"5,611,700",-
23-Feb-15,SCOM,Safaricom Plc,23.5,33.5,15.35,15.7,15.45,15.3,0.15,0.98%,"4,374,500",-
24-Feb-15,SCOM,Safaricom Plc,23.5,33.5,15.55,15.95,15.7,15.45,0.25,1.62%,"6,853,100",-
25-Feb-15,SCOM,Safaricom Plc,23.5,33.5,15.7,16,15.9,15.7,0.2,1.27%,"33,856,500",-
26-Feb-15,SCOM,Safaricom Plc,23.5,33.5,15.6,16,15.75,15.9,-0.15,0.94%,"5,679,200",-
27-Feb-15,SCOM,Safaricom Plc,23.5,33.5,15.75,15.9,15.8,15.75,0.05,0.32%,"9,108,900",-
02-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.25,16,15.65,15.8,-0.15,0.95%,"5,207,700",-
03-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.3,15.65,15.4,15.65,-0.25,1.60%,"30,442,500",-
04-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.35,16,15.45,15.4,0.05,0.32%,"22,042,700",-
05-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.55,15.8,15.7,15.45,0.25,1.62%,"3,837,700",-
06-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.6,15.95,15.75,15.7,0.05,0.32%,"5,832,300",-
09-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.4,15.8,15.55,15.75,-0.2,1.27%,"6,603,400",-
10-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.55,15.85,15.75,15.55,0.2,1.29%,"8,944,700",-
11-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.75,16,15.85,15.75,0.1,0.63%,"3,247,600",-
12-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.8,16,15.95,15.85,0.1,0.63%,"9,547,400",-
13-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.5,16,15.8,15.95,-0.15,0.94%,"6,917,800",-
16-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.6,15.8,15.65,15.8,-0.15,0.95%,"11,983,900",-
17-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15,15.75,15.6,15.65,-0.05,0.32%,"6,764,400",-
18-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.65,15.9,15.75,15.6,0.15,0.96%,"6,763,200",-
19-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.75,15.95,15.85,15.75,0.1,0.63%,"4,483,000",-
20-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.8,15.95,15.85,15.85,-,-,"5,863,900",-
23-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.85,16,15.9,15.85,0.05,0.32%,"4,795,200",-
24-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.95,16.1,16,15.9,0.1,0.63%,"6,653,100",-
25-Mar-15,SCOM,Safaricom Plc,23.5,33.5,16,16.25,16.1,16,0.1,0.63%,"3,172,500",-
26-Mar-15,SCOM,Safaricom Plc,23.5,33.5,16.1,17,16.45,16.1,0.35,2.17%,"20,194,200",-
27-Mar-15,SCOM,Safaricom Plc,23.5,33.5,16.5,17.5,16.6,16.45,0.15,0.91%,"2,836,000",-
30-Mar-15,SCOM,Safaricom Plc,23.5,33.5,16.5,16.95,16.7,16.6,0.1,0.60%,"5,054,200",-
31-Mar-15,SCOM,Safaricom Plc,23.5,33.5,16.8,17.4,17.05,16.7,0.35,2.10%,"6,060,000",-
01-Apr-15,SCOM,Safaricom Plc,23.5,33.5,16.8,17.4,17,17.05,-0.05,0.29%,"23,447,000",-
02-Apr-15,SCOM,Safaricom Plc,23.5,33.5,15.85,17.05,16.6,17,-0.4,2.35%,"10,225,100",-
07-Apr-15,SCOM,Safaricom Plc,23.5,33.5,15.75,16.6,15.9,16.6,-0.7,4.22%,"25,345,600",-
08-Apr-15,SCOM,Safaricom Plc,23.5,33.5,15.85,16.2,15.95,15.9,0.05,0.31%,"20,213,300",-
09-Apr-15,SCOM,Safaricom Plc,23.5,33.5,16.15,16.5,16.3,15.95,0.35,2.19%,"16,651,200",-
10-Apr-15,SCOM,Safaricom Plc,23.5,33.5,15.75,16.35,15.9,16.3,-0.4,2.45%,"30,226,100",-
13-Apr-15,SCOM,Safaricom Plc,23.5,33.5,15.9,16.35,16,15.9,0.1,0.63%,"1,185,800",-
14-Apr-15,SCOM,Safaricom Plc,23.5,33.5,16,16.35,16.1,16,0.1,0.63%,"5,472,900",-
15-Apr-15,SCOM,Safaricom Plc,23.5,33.5,16.05,16.5,16.3,16.1,0.2,1.24%,"2,169,800",-
16-Apr-15,SCOM,Safaricom Plc,23.5,33.5,16.35,17,16.75,16.3,0.45,2.76%,"2,938,700",-
17-Apr-15,SCOM,Safaricom Plc,23.5,33.5,16.65,17.5,17.2,16.75,0.45,2.69%,"13,011,700",-
20-Apr-15,SCOM,Safaricom Plc,23.5,33.5,17,17.4,17.25,17.2,0.05,0.29%,"5,345,100",-
21-Apr-15,SCOM,Safaricom Plc,23.5,33.5,17.05,17.4,17.2,17.25,-0.05,0.29%,"5,584,800",-
22-Apr-15,SCOM,Safaricom Plc,23.5,33.5,17,17.2,17.05,17.2,-0.15,0.87%,"4,110,800",-
23-Apr-15,SCOM,Safaricom Plc,23.5,33.5,17.05,17.4,17.15,17.05,0.1,0.59%,"8,081,200",-
24-Apr-15,SCOM,Safaricom Plc,23.5,33.5,17.15,17.4,17.3,17.15,0.15,0.87%,"14,060,100",-
27-Apr-15,SCOM,Safaricom Plc,23.5,33.5,17.05,17.3,17.1,17.3,-0.2,1.16%,"2,988,200",-
28-Apr-15,SCOM,Safaricom Plc,23.5,33.5,17,17.4,17.2,17.1,0.1,0.58%,"1,663,000",-
29-Apr-15,SCOM,Safaricom Plc,23.5,33.5,17.2,17.5,17.3,17.2,0.1,0.58%,"25,196,600",-
30-Apr-15,SCOM,Safaricom Plc,23.5,33.5,17.3,17.5,17.4,17.3,0.1,0.58%,"4,947,400",-
04-May-15,SCOM,Safaricom Plc,23.5,33.5,17.35,17.5,17.45,17.4,0.05,0.29%,"6,839,700",-
05-May-15,SCOM,Safaricom Plc,23.5,33.5,17.4,17.65,17.5,17.45,0.05,0.29%,"4,538,200",-
06-May-15,SCOM,Safaricom Plc,23.5,33.5,17.5,17.9,17.55,17.5,0.05,0.29%,"11,930,200",-
07-May-15,SCOM,Safaricom Plc,23.5,33.5,16.95,17.7,17.15,17.55,-0.4,2.28%,"19,809,900",-
08-May-15,SCOM,Safaricom Plc,23.5,33.5,16.95,17.55,17.05,17.15,-0.1,0.58%,"29,259,400",-
11-May-15,SCOM,Safaricom Plc,23.5,33.5,16.75,17.15,16.9,17.05,-0.15,0.88%,"10,926,100",-
12-May-15,SCOM,Safaricom Plc,23.5,33.5,16.25,16.9,16.65,16.9,-0.25,1.48%,"17,864,000",-
13-May-15,SCOM,Safaricom Plc,23.5,33.5,15.85,16.5,16.1,16.65,-0.55,3.30%,"22,160,900",-
14-May-15,SCOM,Safaricom Plc,23.5,33.5,16.2,16.45,16.35,16.1,0.25,1.55%,"4,220,100",-
15-May-15,SCOM,Safaricom Plc,23.5,33.5,16.2,16.5,16.35,16.35,-,-,"9,936,700",-
18-May-15,SCOM,Safaricom Plc,23.5,33.5,16.35,16.7,16.5,16.35,0.15,0.92%,"7,844,400",-
19-May-15,SCOM,Safaricom Plc,23.5,33.5,16.5,16.75,16.6,16.5,0.1,0.61%,"10,562,300",-
20-May-15,SCOM,Safaricom Plc,23.5,33.5,16.35,16.7,16.45,16.6,-0.15,0.90%,"10,062,000",-
21-May-15,SCOM,Safaricom Plc,23.5,33.5,16.25,16.55,16.25,16.45,-0.2,1.22%,"8,668,100",-
22-May-15,SCOM,Safaricom Plc,23.5,33.5,16.1,16.3,16.2,16.25,-0.05,0.31%,"11,532,600",-
25-May-15,SCOM,Safaricom Plc,23.5,33.5,15.95,16.3,16,16.2,-0.2,1.23%,"11,043,300",-
26-May-15,SCOM,Safaricom Plc,23.5,33.5,15.5,16,15.65,16,-0.35,2.19%,"8,625,000",-
27-May-15,SCOM,Safaricom Plc,23.5,33.5,15,15.6,15.2,15.65,-0.45,2.88%,"64,507,500",-
28-May-15,SCOM,Safaricom Plc,23.5,33.5,15.2,15.7,15.55,15.2,0.35,2.30%,"12,815,300",-
29-May-15,SCOM,Safaricom Plc,23.5,33.5,15.6,16.8,15.85,15.55,0.3,1.93%,"34,340,000",-
02-Jun-15,SCOM,Safaricom Plc,23.5,33.5,15.85,16.9,16.5,15.85,0.65,4.10%,"2,441,700",-
03-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16.05,16.7,16.4,16.5,-0.1,0.61%,"17,786,800",-
04-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16,16.7,16.45,16.4,0.05,0.30%,"11,518,000",-
05-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16.1,16.65,16.35,16.45,-0.1,0.61%,"5,050,200",-
08-Jun-15,SCOM,Safaricom Plc,23.5,33.5,15.9,16.35,16.05,16.35,-0.3,1.83%,"11,190,800",-
09-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16,16.3,16.05,16.05,-,-,"21,378,500",-
10-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16,16.1,16.05,16.05,-,-,"7,374,200",-
11-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16,16.05,16,16.05,-0.05,0.31%,"14,351,700",-
12-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16.05,16.25,16.05,16,0.05,0.31%,"3,420,100",-
15-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16.05,16.15,16.1,16.05,0.05,0.31%,"6,983,200",-
16-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16,16.25,16.05,16.1,-0.05,0.31%,"11,030,900",-
17-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16,16.2,16.05,16.05,-,-,"1,957,000",-
18-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16,16.1,16,16.05,-0.05,0.31%,"24,400,400",-
19-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16.05,16.1,16.05,16,0.05,0.31%,"11,686,700",-
22-Jun-15,SCOM,Safaricom Plc,23.5,33.5,15.9,16.7,16.35,16.05,0.3,1.87%,"10,919,200",-
23-Jun-15,SCOM,Safaricom Plc,23.5,33.5,15.9,16.1,16,16.35,-0.35,2.14%,"11,199,000",-
24-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16.05,16.2,16.05,16,0.05,0.31%,"4,048,200",-
25-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16,16.2,16.1,16.05,0.05,0.31%,"21,433,000",-
26-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16.05,16.2,16.1,16.1,-,-,"3,697,900",-
29-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16.1,16.4,16.3,16.1,0.2,1.24%,"6,019,200",-
30-Jun-15,SCOM,Safaricom Plc,23.5,33.5,16.3,16.6,16.45,16.3,0.15,0.92%,"8,437,700",-
01-Jul-15,SCOM,Safaricom Plc,23.5,33.5,16.45,16.6,16.5,16.45,0.05,0.30%,"6,564,600",-
02-Jul-15,SCOM,Safaricom Plc,23.5,33.5,16.3,16.55,16.45,16.5,-0.05,0.30%,"2,690,700",-
03-Jul-15,SCOM,Safaricom Plc,23.5,33.5,16.3,16.5,16.35,16.45,-0.1,0.61%,"295,100",-
06-Jul-15,SCOM,Safaricom Plc,23.5,33.5,16.2,16.5,16.35,16.35,-,-,"2,588,700",-
07-Jul-15,SCOM,Safaricom Plc,23.5,33.5,16.2,16.9,16.35,16.35,-,-,"2,090,700",-
08-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.9,16.6,16.15,16.35,-0.2,1.22%,"49,670,000",-
09-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.8,16.2,15.95,16.15,-0.2,1.24%,"48,134,700",-
13-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.85,16.1,15.85,15.95,-0.1,0.63%,"9,203,300",-
14-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.1,16,15.75,15.85,-0.1,0.63%,"16,837,500",-
15-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.1,16.5,15.7,15.75,-0.05,0.32%,"22,824,200",-
16-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.2,15.75,15.25,15.7,-0.45,2.87%,"10,438,300",-
17-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.15,15.3,15.15,15.25,-0.1,0.66%,"9,699,600",-
20-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.1,15.45,15.3,15.15,0.15,0.99%,"17,724,700",-
21-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.25,16,15.5,15.3,0.2,1.31%,"29,230,800",-
22-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.3,15.75,15.55,15.5,0.05,0.32%,"4,171,100",-
23-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.25,16,15.45,15.55,-0.1,0.64%,"8,501,500",-
24-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.15,15.5,15.25,15.45,-0.2,1.29%,"17,574,300",-
27-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.15,15.5,15.45,15.25,0.2,1.31%,"6,622,600",-
28-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.3,15.5,15.45,15.45,-,-,"6,486,200",-
29-Jul-15,SCOM,Safaricom Plc,23.5,33.5,15.1,15.4,15.2,15.45,-0.25,1.62%,"16,519,800",-
30-Jul-15,SCOM,Safaricom Plc,23.5,33.5,14.9,15.25,14.95,15.2,-0.25,1.64%,"796,900",-
31-Jul-15,SCOM,Safaricom Plc,23.5,33.5,14.05,15,14.4,14.95,-0.55,3.68%,"15,653,100",-
03-Aug-15,SCOM,Safaricom Plc,23.5,33.5,14.1,14.5,14.15,14.4,-0.25,1.74%,"13,957,900",-
04-Aug-15,SCOM,Safaricom Plc,23.5,33.5,14,14.2,14,14.15,-0.15,1.06%,"85,739,100",-
05-Aug-15,SCOM,Safaricom Plc,23.5,33.5,13.6,14.15,13.95,14,-0.05,0.36%,"27,585,400",-
06-Aug-15,SCOM,Safaricom Plc,23.5,33.5,13.7,14.25,13.9,13.95,-0.05,0.36%,"30,581,100",-
07-Aug-15,SCOM,Safaricom Plc,23.5,33.5,13.95,14.95,14.55,13.9,0.65,4.68%,"1,639,900",-
10-Aug-15,SCOM,Safaricom Plc,23.5,33.5,14.7,15.5,15.35,14.55,0.8,5.50%,"10,161,900",-
11-Aug-15,SCOM,Safaricom Plc,23.5,33.5,15.4,15.85,15.45,15.35,0.1,0.65%,"13,170,700",-
12-Aug-15,SCOM,Safaricom Plc,23.5,33.5,15.5,15.75,15.55,15.45,0.1,0.65%,"5,489,500",-
13-Aug-15,SCOM,Safaricom Plc,23.5,33.5,15.3,15.6,15.45,15.55,-0.1,0.64%,"8,370,500",-
14-Aug-15,SCOM,Safaricom Plc,23.5,33.5,15,15.5,15,15.45,-0.45,2.91%,"9,343,000",-
17-Aug-15,SCOM,Safaricom Plc,23.5,33.5,14.65,15.1,14.85,15,-0.15,1.00%,"2,038,400",-
18-Aug-15,SCOM,Safaricom Plc,23.5,33.5,14.7,15,14.85,14.85,-,-,"2,792,700",-
19-Aug-15,SCOM,Safaricom Plc,23.5,33.5,14.9,15.2,15,14.85,0.15,1.01%,"6,872,600",-
20-Aug-15,SCOM,Safaricom Plc,23.5,33.5,15.05,15.4,15.1,15,0.1,0.67%,"2,302,900",-
21-Aug-15,SCOM,Safaricom Plc,23.5,33.5,14.9,15.1,15,15.1,-0.1,0.66%,"7,970,600",-
24-Aug-15,SCOM,Safaricom Plc,23.5,33.5,13.95,15,14.35,15,-0.65,4.33%,"6,960,900",-
25-Aug-15,SCOM,Safaricom Plc,23.5,33.5,13.9,14.35,13.95,14.35,-0.4,2.79%,"7,869,700",-
26-Aug-15,SCOM,Safaricom Plc,23.5,33.5,12.8,13.95,13.45,13.95,-0.5,3.58%,"5,553,600",-
27-Aug-15,SCOM,Safaricom Plc,23.5,33.5,12.6,14.5,13.5,13.45,0.05,0.37%,"12,516,000",-
28-Aug-15,SCOM,Safaricom Plc,23.5,33.5,13.9,14.5,14.15,13.5,0.65,4.81%,"29,194,600",-
31-Aug-15,SCOM,Safaricom Plc,23.5,33.5,14,15,14.35,14.15,0.2,1.41%,"2,225,800",-
01-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.5,14.8,14.6,14.35,0.25,1.74%,"2,914,300",-
02-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.3,15.1,14.6,14.6,-,-,"4,431,800",-
03-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.85,15.6,15.2,14.6,0.6,4.11%,"4,530,700",-
04-Sep-15,SCOM,Safaricom Plc,23.5,33.5,13.7,15.1,14.85,15.2,-0.35,2.30%,"10,765,300",-
07-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.5,14.85,14.6,14.85,-0.25,1.68%,"13,382,300",-
08-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.5,14.75,14.6,14.6,-,-,"1,124,000",-
09-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14,14.7,14.4,14.6,-0.2,1.37%,"52,575,800",-
10-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.05,14.6,14.4,14.4,-,-,"2,294,100",-
11-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.4,14.65,14.55,14.4,0.15,1.04%,"3,528,200",-
14-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.55,14.9,14.7,14.55,0.15,1.03%,"3,155,900",-
15-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.65,15.4,15.15,14.7,0.45,3.06%,"11,232,100",-
16-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.8,15.2,14.95,15.15,-0.2,1.32%,"6,043,600",-
17-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.7,15.1,15,14.95,0.05,0.33%,"6,122,700",-
18-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.55,14.95,14.7,15,-0.3,2.00%,"6,633,300",-
21-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.5,15.2,14.9,14.7,0.2,1.36%,"4,900,600",-
22-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.6,15.2,15,14.9,0.1,0.67%,"9,092,600",-
23-Sep-15,SCOM,Safaricom Plc,23.5,33.5,15,15.2,15.1,15,0.1,0.67%,"9,027,900",-
24-Sep-15,SCOM,Safaricom Plc,23.5,33.5,15,15.2,15.15,15.1,0.05,0.33%,"3,426,800",-
25-Sep-15,SCOM,Safaricom Plc,23.5,33.5,15.05,15.3,15.15,15.15,-,-,"7,073,800",-
28-Sep-15,SCOM,Safaricom Plc,23.5,33.5,15.1,15.25,15.2,15.15,0.05,0.33%,"15,053,600",-
29-Sep-15,SCOM,Safaricom Plc,23.5,33.5,14.8,15.25,15.1,15.2,-0.1,0.66%,"13,614,400",-
30-Sep-15,SCOM,Safaricom Plc,23.5,33.5,15,15.25,15.2,15.1,0.1,0.66%,"16,375,500",-
01-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.65,15.15,14.95,15.2,-0.25,1.64%,"6,458,300",-
02-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.2,14.95,14.45,14.95,-0.5,3.34%,"13,960,300",-
05-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.3,14.75,14.6,14.45,0.15,1.04%,"4,231,800",-
07-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.6,14.75,14.65,14.6,0.05,0.34%,"16,019,000",-
08-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.55,14.8,14.7,14.65,0.05,0.34%,"3,109,100",-
09-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.7,15,14.8,14.7,0.1,0.68%,"4,555,600",-
12-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.6,15.05,14.95,14.8,0.15,1.01%,"6,515,400",-
13-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.7,15.15,15,14.95,0.05,0.33%,"3,950,500",-
14-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.2,15,14.7,15,-0.3,2.00%,"5,937,400",-
15-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.2,15,14.4,14.7,-0.3,2.04%,"6,010,600",-
16-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.2,14.75,14.55,14.4,0.15,1.04%,"7,002,100",-
19-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.5,15.05,14.75,14.55,0.2,1.37%,"2,027,800",-
21-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.6,15.1,15,14.75,0.25,1.69%,"8,538,300",-
22-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.75,15.1,14.95,15,-0.05,0.33%,"2,046,700",-
23-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.9,15.05,14.95,14.95,-,-,"3,185,200",-
26-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.5,14.95,14.5,14.95,-0.45,3.01%,"4,248,500",-
27-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.5,14.65,14.5,14.5,-,-,"5,258,400",-
28-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.5,14.8,14.5,14.5,-,-,"9,802,700",-
29-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.25,14.6,14.4,14.5,-0.1,0.69%,"5,929,900",-
30-Oct-15,SCOM,Safaricom Plc,23.5,33.5,14.2,14.5,14.35,14.4,-0.05,0.35%,"8,014,600",-
02-Nov-15,SCOM,Safaricom Plc,23.5,33.5,14.25,14.5,14.35,14.35,-,-,"644,100",-
03-Nov-15,SCOM,Safaricom Plc,23.5,33.5,14,14.5,14.45,14.35,0.1,0.70%,"30,951,300",-
04-Nov-15,SCOM,Safaricom Plc,23.5,33.5,14.05,14.5,14.3,14.45,-0.15,1.04%,"3,824,100",-
05-Nov-15,SCOM,Safaricom Plc,23.5,33.5,14.35,15.1,14.95,14.3,0.65,4.55%,"16,314,000",-
06-Nov-15,SCOM,Safaricom Plc,23.5,33.5,15,15.15,15.05,14.95,0.1,0.67%,"2,385,000",-
09-Nov-15,SCOM,Safaricom Plc,23.5,33.5,14.95,15.25,15.05,15.05,-,-,"2,938,400",-
10-Nov-15,SCOM,Safaricom Plc,23.5,33.5,15.05,15.75,15.45,15.05,0.4,2.66%,"6,499,100",-
11-Nov-15,SCOM,Safaricom Plc,23.5,33.5,15.45,16,15.8,15.45,0.35,2.27%,"4,485,600",-
12-Nov-15,SCOM,Safaricom Plc,23.5,33.5,15.5,16.2,16.05,15.8,0.25,1.58%,"7,800,700",-
13-Nov-15,SCOM,Safaricom Plc,23.5,33.5,15.85,16.5,16,16.05,-0.05,0.31%,"5,330,700",-
16-Nov-15,SCOM,Safaricom Plc,23.5,33.5,16.05,16.15,16.05,16,0.05,0.31%,"10,725,900",-
