DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
28-Nov-14,SCOM,Safaricom Plc,23.5,33.5,13.7,13.95,13.8,13.9,-0.1,0.72%,"12,068,000",-
01-Dec-14,SCOM,Safaricom Plc,23.5,33.5,13.8,14,13.9,13.8,0.1,0.72%,"6,083,900",-
02-Dec-14,SCOM,Safaricom Plc,23.5,33.5,13.8,14,13.95,13.9,0.05,0.36%,"8,614,400",-
03-Dec-14,SCOM,Safaricom Plc,23.5,33.5,13.95,14.65,14.2,13.95,0.25,1.79%,"20,752,500",-
04-Dec-14,SCOM,Safaricom Plc,23.5,33.5,14.1,14.7,14.55,14.2,0.35,2.46%,"4,824,700",-
05-Dec-14,SCOM,Safaricom Plc,23.5,33.5,14.6,14.95,14.8,14.55,0.25,1.72%,"5,340,400",-
08-Dec-14,SCOM,Safaricom Plc,23.5,33.5,14.7,15.15,15,14.8,0.2,1.35%,"36,775,700",-
09-Dec-14,SCOM,Safaricom Plc,23.5,33.5,14.9,15.15,14.95,15,-0.05,0.33%,"22,233,300",-
10-Dec-14,SCOM,Safaricom Plc,23.5,33.5,14.3,15,14.65,14.95,-0.3,2.01%,"9,358,200",-
11-Dec-14,SCOM,Safaricom Plc,23.5,33.5,14,14.65,14.05,14.65,-0.6,4.10%,"18,895,300",-
15-Dec-14,SCOM,Safaricom Plc,23.5,33.5,13.75,14.5,13.9,14.05,-0.15,1.07%,"13,566,800",-
16-Dec-14,SCOM,Safaricom Plc,23.5,33.5,13.8,14.05,13.9,13.9,-,-,"45,892,000",-
17-Dec-14,SCOM,Safaricom Plc,23.5,33.5,13.3,13.95,13.4,13.9,-0.5,3.60%,"32,755,500",-
18-Dec-14,SCOM,Safaricom Plc,23.5,33.5,13.25,13.85,13.35,13.4,-0.05,0.37%,"6,316,200",-
19-Dec-14,SCOM,Safaricom Plc,23.5,33.5,13.3,13.7,13.5,13.35,0.15,1.12%,"24,436,700",-
22-Dec-14,SCOM,Safaricom Plc,23.5,33.5,13.35,13.6,13.45,13.5,-0.05,0.37%,"10,428,700",-
23-Dec-14,SCOM,Safaricom Plc,23.5,33.5,13.45,14.05,13.85,13.45,0.4,2.97%,"6,463,300",-
24-Dec-14,SCOM,Safaricom Plc,23.5,33.5,13.8,14.1,14,13.85,0.15,1.08%,"4,558,300",-
29-Dec-14,SCOM,Safaricom Plc,23.5,33.5,14,14.2,14.05,14,0.05,0.36%,"19,248,300",-
30-Dec-14,SCOM,Safaricom Plc,23.5,33.5,14,14.25,14.1,14.05,0.05,0.36%,"15,521,200",-
31-Dec-14,SCOM,Safaricom Plc,23.5,33.5,14,14.15,14.05,14.1,-0.05,0.35%,"7,612,400",-
