DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
14-Dec-18,SCOM,Safaricom Plc,23.5,33.5,22.25,23.25,22.9,22.15,0.75,3.39%,"29,994,100",-
17-Dec-18,SCOM,Safaricom Plc,23.5,33.5,22.5,23.25,23,22.9,0.1,0.44%,"6,178,300",-
18-Dec-18,SCOM,Safaricom Plc,23.5,33.5,22.8,23.1,23,23,-,-,"17,097,500",-
19-Dec-18,SCOM,Safaricom Plc,23.5,33.5,22.5,23.05,22.9,23,-0.1,0.43%,"8,363,600",-
20-Dec-18,SCOM,Safaricom Plc,23.5,33.5,22.35,22.9,22.45,22.9,-0.45,1.97%,"19,301,300",-
21-Dec-18,SCOM,Safaricom Plc,23.5,33.5,22.2,23.25,22.3,22.45,-0.15,0.67%,"5,637,600",-
24-Dec-18,SCOM,Safaricom Plc,23.5,33.5,22.5,23.5,22.6,22.3,0.3,1.35%,"730,100",-
27-Dec-18,SCOM,Safaricom Plc,23.5,33.5,22.55,23,22.6,22.6,-,-,"1,778,700",-
28-Dec-18,SCOM,Safaricom Plc,23.5,33.5,22.8,23,22.85,22.6,0.25,1.11%,"1,269,100",-
31-Dec-18,SCOM,Safaricom Plc,23.5,33.5,22.1,22.8,22.2,22.85,-0.65,2.84%,"3,679,200",-
